Name,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Calibration Image,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Image X,Image Y,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD),Volume (ESD),Width
2022-09-30_AM-Sample_Raw-Lake_Test1,142.2486,145.7879,0.1640,191.9895,192.0657,192.1090,683.2904,437.2843,1276.2505,0.3404,0,5390,817,80,7.6943,4.7838,1000.0000,7.7677,4.8746,1000.0000,0.0909,0.0000,0.3177,0.3039,3.1472,74.5581,0.9159,09-30-2022 14:14:27,13.4580,23.0716,13.6244,67.8670,1757.2500,7.7584,-35.0000,55.0000,0.0936,0.9144,0.0000,0.1289,37.4128,4.8222,5390,105,129,0,0,168.3815,34.2102,1,84.4700,0.9996,1.0006,1.0002,1.1329,0.0000,0.0000,0.0000,43.0104,2412615,0.0000,0,0.0000,0.0000,256445.0000,0.5971,09-30-2022 14:14:27,09-30-2022 14:14:27,0.4167,BC10771540EB11ED8B1900301809E817,1276.2505,6430.2707,5.6166
2022-09-30_AM-Sample_Raw-Lake_Test1,147.1423,154.9683,0.7826,201.9643,201.9586,201.9268,539.1812,1620.4171,1342.6729,0.3404,0,5391,284,1311,7.5749,4.7572,1000.0000,7.6866,5.1741,1000.0000,0.4168,0.5157,0.1874,0.8359,5.3356,60.5060,0.6976,09-30-2022 14:14:27,13.6875,18.5707,14.0468,72.8741,1757.4380,14.6942,85.0000,0.0000,1.4876,0.4020,0.0000,0.0681,52.9231,3.6016,5391,108,87,0,0,164.7790,21.2750,3,113.0494,1.0000,0.9998,0.9998,1.8684,0.0000,0.0000,0.0000,32.6530,2412616,0.0000,0,0.0000,0.0000,258703.0000,0.4506,09-30-2022 14:14:27,09-30-2022 14:14:27,0.2630,BC107A2040EB11ED8B1900301809E817,1342.6729,3353.3912,14.4670
2022-09-30_AM-Sample_Raw-Lake_Test1,169.9427,170.8873,0.7364,201.2864,201.6393,202.0207,2034.0623,1431.8741,1666.5466,0.3404,0,5392,472,701,7.7517,4.8163,1000.0000,7.8272,4.9138,1000.0000,0.0975,0.7119,0.7683,0.9476,1.3015,51.6551,0.9849,09-30-2022 14:14:27,14.7098,15.7435,14.7506,30.8231,1758.2190,1.3460,-10.0000,-90.0000,0.0000,1.1082,0.0000,0.7430,16.7409,12.4379,5392,83,98,0,0,152.9094,18.5518,1,58.3577,0.9982,1.0036,1.0019,1.1298,0.0000,0.0000,0.0000,70.5797,2412617,0.0000,0,0.0000,0.0000,273402.0000,0.8218,09-30-2022 14:14:27,09-30-2022 14:14:27,0.0657,BC107D4540EB11ED8B1900301809E817,1666.5466,2043.1605,13.1054
2022-09-30_AM-Sample_Raw-Lake_Test1,89.4008,89.4008,0.7475,193.9941,194.1467,194.2428,757.4716,562.8553,635.8816,0.3404,0,5393,237,397,7.6945,4.7575,1000.0000,7.7654,4.8789,1000.0000,0.1215,0.6897,0.7306,0.9319,1.3688,38.8412,0.9791,09-30-2022 14:14:27,10.6691,11.6776,10.6691,53.9655,1758.3750,1.7181,0.0000,70.0000,0.0541,0.9487,0.0000,0.5820,14.1731,8.2491,5393,73,84,0,0,165.2557,13.4458,1,44.8443,0.9992,1.0013,1.0005,1.1546,0.0000,0.0000,0.0000,46.8191,2412618,0.0000,0,0.0000,0.0000,166743.0000,0.6553,09-30-2022 14:14:27,09-30-2022 14:14:27,0.0864,BC10805A40EB11ED8B1900301809E817,635.8816,833.7976,9.3610
2022-09-30_AM-Sample_Raw-Lake_Test1,97.1216,98.0384,0.7810,201.6959,201.7797,201.8304,606.7090,697.6694,720.0082,0.3404,0,5394,843,1584,7.6692,4.7574,1000.0000,7.7436,4.8482,1000.0000,0.0907,0.5529,0.5505,0.9160,1.8164,41.5096,0.9186,09-30-2022 14:14:27,11.1202,12.5192,11.1726,88.1343,1758.4380,3.4136,-90.0000,-25.0000,0.4725,0.6791,0.0000,0.2929,20.8019,6.0939,5394,86,77,0,0,145.9318,14.1266,1,53.7915,0.9996,1.0007,1.0003,1.2959,0.0000,0.0000,0.0000,38.1128,2412619,0.0000,0,0.0000,0.0000,158336.0000,0.3371,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1117,BC10836340EB11ED8B1900301809E817,720.0082,1027.3625,10.7226
2022-09-30_AM-Sample_Raw-Lake_Test1,200.4954,201.4471,0.0914,197.3277,197.3008,197.3191,311.8818,5838.2482,2135.6029,0.3404,0,5395,955,438,7.7169,4.8349,1000.0000,7.8052,5.0034,1000.0000,0.1684,0.0000,0.0343,0.0410,29.1868,234.0326,0.2057,09-30-2022 14:14:27,15.9774,73.7722,16.0153,46.9663,1758.4850,89.6818,85.0000,-5.0000,0.3373,0.7478,0.0000,0.0112,147.2662,1.6421,5395,371,94,0,0,169.7854,110.1194,5,297.8165,1.0001,1.0000,1.0001,1.2725,0.0000,0.0000,0.0000,21.2382,2412620,0.0000,0,0.0000,0.0000,352814.0000,0.2062,09-30-2022 14:14:27,09-30-2022 14:14:27,0.7834,BC10865B40EB11ED8B1900301809E817,2135.6029,210221.7331,12.7650
2022-09-30_AM-Sample_Raw-Lake_Test1,100.2818,100.2818,0.6643,196.9185,196.9588,196.7527,685.4785,658.3873,755.4347,0.3404,0,5396,595,1304,7.6049,4.6962,1000.0000,7.6881,4.7962,1000.0000,0.1000,0.5812,0.6052,0.8674,1.6523,42.8758,0.9144,09-30-2022 14:14:27,11.2997,12.9257,11.2997,59.8433,1758.6880,2.8387,10.0000,-75.0000,0.2370,0.8084,0.0000,0.3523,19.1594,6.7493,5396,77,88,0,0,146.3029,15.4882,1,51.8175,0.9998,0.9992,0.9990,1.2085,0.0000,0.0000,0.0000,36.0842,2412621,0.0000,0,0.0000,0.0000,163274.0000,0.5496,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1258,BC108A0D40EB11ED8B1900301809E817,755.4347,1130.7467,10.3822
2022-09-30_AM-Sample_Raw-Lake_Test1,100.5879,102.7325,0.0982,190.7721,190.6863,190.5505,232.0665,229.7430,758.8967,0.3404,0,5397,314,267,7.5628,4.6480,1000.0000,7.6438,4.7647,1000.0000,0.1167,0.0000,0.1105,0.1498,9.0521,100.1658,0.6913,09-30-2022 14:14:27,11.3169,31.1750,11.4369,36.9006,1758.9850,26.4002,-20.0000,75.0000,0.2348,0.8099,0.0000,0.0379,59.0535,2.2369,5397,87,180,0,0,187.6300,47.8262,2,122.5806,1.0004,0.9988,0.9993,1.2238,0.0000,0.0000,0.0000,24.3670,2412622,0.0000,0,0.0000,0.0000,209958.0000,0.2981,09-30-2022 14:14:27,09-30-2022 14:14:27,0.6370,BC108D2240EB11ED8B1900301809E817,758.8967,15864.1430,4.5954
2022-09-30_AM-Sample_Raw-Lake_Test1,149.3315,150.2703,0.0673,201.2150,201.5405,201.5827,343.9365,314.1802,1372.7490,0.3404,0,5398,176,1313,7.5622,4.6741,1000.0000,7.6521,4.8206,1000.0000,0.1466,0.0000,0.0891,0.1030,11.2234,127.5514,0.6885,09-30-2022 14:14:27,13.7889,39.8741,13.8322,43.6629,1759.0320,33.2292,-90.0000,0.0000,0.2704,0.7871,0.0000,0.0301,78.4892,2.3621,5398,226,57,0,0,179.5971,61.7826,1,161.7025,0.9984,1.0018,1.0002,1.2677,0.0000,0.0000,0.0000,25.5580,2412623,0.0000,0,0.0000,0.0000,285739.0000,0.2479,09-30-2022 14:14:27,09-30-2022 14:14:27,0.6542,BC10901740EB11ED8B1900301809E817,1372.7490,33194.8398,4.2550
2022-09-30_AM-Sample_Raw-Lake_Test1,97.2234,100.5879,0.6673,202.5110,202.6105,202.6731,529.5508,713.4840,721.1410,0.3404,0,5399,798,1105,7.6105,4.7261,1000.0000,7.6996,4.8889,1000.0000,0.1628,0.4981,0.4486,0.8327,2.2293,45.6019,0.8598,09-30-2022 14:14:27,11.1260,13.8335,11.3169,84.9241,1759.1410,4.7950,-80.0000,5.0000,0.4798,0.6758,0.0000,0.2085,24.9345,5.2001,5399,93,75,0,0,139.0166,16.8498,1,60.2691,0.9995,1.0008,1.0003,1.3216,0.0000,0.0000,0.0000,55.0692,2412624,0.0000,0,0.0000,0.0000,150972.0000,0.4463,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1957,BC10931C40EB11ED8B1900301809E817,721.1410,1386.0942,10.0418
2022-09-30_AM-Sample_Raw-Lake_Test1,83.2339,83.2339,0.8981,203.9905,204.0316,204.0200,828.9026,542.8768,571.2339,0.3404,0,5400,689,1721,7.7739,4.8443,1000.0000,7.8419,4.9304,1000.0000,0.0860,0.8661,0.8323,0.9876,1.2015,36.3318,0.9948,09-30-2022 14:14:27,10.2945,10.8455,10.2945,30.3564,1759.2970,1.0000,-90.0000,10.0000,0.0000,1.1200,0.0000,1.0000,10.1813,10.1813,5400,78,76,0,0,179.4747,11.4034,1,40.7253,0.9998,1.0001,0.9999,1.1209,0.0000,0.0000,0.0000,68.9536,2412625,0.0000,0,0.0000,0.0000,170142.0000,0.8240,09-30-2022 14:14:27,09-30-2022 14:14:27,0.0508,BC10962440EB11ED8B1900301809E817,571.2339,667.9593,10.0418
2022-09-30_AM-Sample_Raw-Lake_Test1,211.8227,212.7767,0.1089,192.6513,192.6416,192.6600,831.5971,663.8714,2319.1162,0.3404,0,5401,775,116,7.6187,4.7219,1000.0000,7.7047,4.8173,1000.0000,0.0954,0.0000,0.1879,0.1923,5.3233,109.1883,0.8438,09-30-2022 14:14:27,16.4226,34.0684,16.4595,64.0443,1759.3750,14.6555,-60.0000,30.0000,0.1915,0.8393,0.0000,0.0682,61.0391,4.1649,5401,174,128,0,0,174.7396,51.2302,1,130.4081,1.0000,1.0000,1.0001,1.1943,0.0000,0.0000,0.0000,36.3317,2412626,0.0000,0,0.0000,0.0000,381806.0000,0.4679,09-30-2022 14:14:27,09-30-2022 14:14:27,0.5180,BC10991C40EB11ED8B1900301809E817,2319.1162,20703.9190,5.6166
2022-09-30_AM-Sample_Raw-Lake_Test1,247.3395,257.0535,0.7934,190.2850,190.3493,190.3295,1790.9097,3386.2747,2926.2003,0.3404,0,5402,816,56,7.4537,4.6045,1000.0000,7.5556,4.7667,1000.0000,0.1622,0.4813,0.4184,0.8530,2.3898,69.1586,0.8356,09-30-2022 14:14:27,17.7461,21.3317,18.0912,62.2642,1759.5320,5.3197,-90.0000,15.0000,0.6954,0.5898,0.0000,0.1880,40.1103,7.5399,5402,114,103,0,0,163.1314,23.6578,1,95.3003,0.9997,1.0002,0.9999,1.3780,0.0000,0.0000,0.0000,37.6084,2412627,0.0000,0,0.0000,0.0000,410928.0000,0.4383,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1681,BC109C1E40EB11ED8B1900301809E817,2926.2003,5082.4962,18.8922
2022-09-30_AM-Sample_Raw-Lake_Test1,328.2188,328.2188,0.0467,192.9737,192.9636,193.0345,884.6705,1097.2679,4473.1031,0.3404,0,5403,758,23,7.6275,4.7219,1000.0000,7.7103,4.8435,1000.0000,0.1215,0.0000,0.0698,0.0646,14.3289,217.2917,0.4739,09-30-2022 14:14:27,20.4426,68.5055,20.4426,75.5350,1759.5790,42.9924,-80.0000,10.0000,0.2004,0.8331,0.0000,0.0233,127.6905,2.9701,5403,351,107,0,0,145.7715,106.3750,2,261.3211,1.0001,1.0003,1.0004,1.2026,0.0000,0.0000,0.0000,34.8783,2412628,0.0000,0,0.0000,0.0000,477110.0000,0.3265,09-30-2022 14:14:27,09-30-2022 14:14:27,0.7016,BC109F2640EB11ED8B1900301809E817,4473.1031,168335.2017,9.7014
2022-09-30_AM-Sample_Raw-Lake_Test1,107.1319,111.4392,0.6929,199.2680,199.2942,199.3711,802.7675,757.5147,834.1464,0.3404,0,5404,818,635,7.6355,4.9637,1000.0000,7.7217,5.2871,1000.0000,0.3233,0.6079,0.6157,0.9045,1.6243,43.9290,0.9344,09-30-2022 14:14:27,11.6792,13.2472,11.9117,84.1168,1759.9850,2.7374,-60.0000,40.0000,0.3312,0.7512,0.0000,0.3653,19.7120,7.2009,5404,83,86,0,0,150.2519,14.8074,1,53.8257,0.9999,1.0005,1.0004,1.2253,0.0000,0.0000,0.0000,43.0009,2412629,0.0000,0,0.0000,0.0000,177748.0000,0.5899,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1184,BC10A21B40EB11ED8B1900301809E817,834.1464,1217.2343,10.7226
2022-09-30_AM-Sample_Raw-Lake_Test1,243.7140,243.7140,0.8116,201.4660,201.1360,200.8133,982.0071,4980.4303,2862.0974,0.3404,0,5405,327,1646,7.6297,4.9130,1000.0000,7.7353,5.2807,1000.0000,0.3676,0.1714,0.1812,0.6479,5.5184,71.1849,0.7196,09-30-2022 14:14:27,17.6155,21.9463,17.6155,77.3260,1760.0470,15.2710,-60.0000,-25.0000,1.8438,0.3516,0.0000,0.0655,66.3111,4.3423,5405,112,108,0,0,134.7087,23.3174,2,141.3068,1.0016,0.9968,0.9984,1.9851,0.0000,0.0000,0.0000,59.8263,2412630,0.0000,0,0.0000,0.0000,334751.0000,0.5681,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1973,BC10A55740EB11ED8B1900301809E817,2862.0974,5534.5867,19.9134
2022-09-30_AM-Sample_Raw-Lake_Test1,172.9873,178.8737,0.8090,200.6170,200.2680,199.8690,1145.4353,1766.9994,1711.5327,0.3404,0,5406,739,886,7.6875,4.8034,1000.0000,7.7640,5.0525,1000.0000,0.2491,0.6266,0.4479,0.9204,2.2327,55.7713,0.8787,09-30-2022 14:14:27,14.8410,17.0389,15.0914,114.2412,1760.1880,4.8061,35.0000,-80.0000,0.7409,0.5744,0.0000,0.2081,32.2963,6.7199,5406,90,97,0,0,129.1998,18.5518,1,78.0325,1.0017,0.9963,0.9980,1.3992,0.0000,0.0000,0.0000,43.0672,2412631,0.0000,0,0.0000,0.0000,234756.0000,0.5977,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1290,BC10A87940EB11ED8B1900301809E817,1711.5327,2590.1453,15.1478
2022-09-30_AM-Sample_Raw-Lake_Test1,87.0723,89.5022,0.8483,190.8763,190.8245,190.8803,447.7266,711.4131,611.2008,0.3404,0,5407,482,109,7.6460,4.7252,1000.0000,7.7183,4.8187,1000.0000,0.0935,0.6129,0.4403,0.8748,2.2712,41.2604,0.8767,09-30-2022 14:14:27,10.5292,12.4246,10.6751,61.4082,1760.2350,4.9324,55.0000,-70.0000,0.7427,0.5738,0.0000,0.2027,24.0258,4.8710,5407,81,80,0,0,141.7566,13.7862,1,57.7937,1.0003,1.0000,1.0003,1.4007,0.0000,0.0000,0.0000,51.0501,2412632,0.0000,0,0.0000,0.0000,139772.0000,0.5769,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1526,BC10AB8740EB11ED8B1900301809E817,611.2008,1004.2593,11.0630
2022-09-30_AM-Sample_Raw-Lake_Test1,137.0520,141.7285,0.6234,196.4338,196.2288,195.9952,780.2271,1035.6356,1206.9573,0.3404,0,5408,432,679,7.6670,4.7370,1000.0000,7.7486,4.8878,1000.0000,0.1507,0.5674,0.4082,0.8609,2.4496,51.6788,0.8854,09-30-2022 14:14:27,13.2098,15.7246,13.4333,71.2287,1760.8750,5.5143,30.0000,-50.0000,0.6193,0.6175,0.0000,0.1813,31.1437,5.6478,5408,89,94,0,0,138.4589,19.2326,2,73.5831,1.0010,0.9978,0.9988,1.4239,0.0000,0.0000,0.0000,36.7649,2412633,0.0000,0,0.0000,0.0000,203950.0000,0.6747,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1599,BC10AE7C40EB11ED8B1900301809E817,1206.9573,2035.8066,11.4034
2022-09-30_AM-Sample_Raw-Lake_Test1,591.0020,603.6261,0.0676,199.1087,199.1391,199.1590,1169.4917,23109.2195,10808.0483,0.3404,0,5409,488,922,7.5861,4.6683,1000.0000,7.6698,4.7995,1000.0000,0.1312,0.0000,0.0226,0.0326,44.2384,480.3549,0.2316,09-30-2022 14:14:27,27.4315,152.2534,27.7229,35.9642,1760.9220,136.9719,70.0000,-20.0000,0.2798,0.7814,0.0000,0.0073,303.4287,2.2153,5409,706,269,0,0,188.3493,237.0886,4,611.2880,0.9998,1.0003,1.0001,1.2726,0.0000,0.0000,0.0000,21.8814,2412634,0.0000,0,0.0000,0.0000,1070954.0000,0.3528,09-30-2022 14:14:27,09-30-2022 14:14:27,0.8198,BC10B18840EB11ED8B1900301809E817,10808.0483,1847988.4016,19.5730
2022-09-30_AM-Sample_Raw-Lake_Test1,82.2256,82.2256,0.7849,201.5704,201.5405,201.4733,421.3862,580.0080,560.8861,0.3404,0,5410,418,1773,7.6763,4.7459,1000.0000,7.7544,4.8700,1000.0000,0.1240,0.5484,0.4700,0.8771,2.1277,39.8497,0.8791,09-30-2022 14:14:27,10.2320,11.9707,10.2320,77.0882,1761.0790,4.4603,15.0000,-40.0000,0.6801,0.5952,0.0000,0.2242,22.0178,4.9364,5410,82,80,0,0,149.0501,13.1054,1,53.9083,1.0001,0.9995,0.9997,1.3528,0.0000,0.0000,0.0000,31.7593,2412635,0.0000,0,0.0000,0.0000,139809.0000,0.4036,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1453,BC10B49040EB11ED8B1900301809E817,560.8861,898.1749,9.7014
2022-09-30_AM-Sample_Raw-Lake_Test1,79.9098,81.1175,0.4540,198.0164,197.9803,197.9934,310.7922,476.0040,537.3578,0.3404,0,5411,458,686,7.6828,4.7636,1000.0000,7.7550,4.9052,1000.0000,0.1416,0.2586,0.3129,0.6163,3.1961,46.7062,0.7916,09-30-2022 14:14:27,10.0868,14.1833,10.1628,73.3509,1761.4850,7.9144,70.0000,-25.0000,0.5160,0.6596,0.0000,0.1264,29.1566,3.6840,5411,100,73,0,0,153.0175,19.2326,1,65.6813,1.0002,0.9999,1.0001,1.4063,0.0000,0.0000,0.0000,52.0716,2412636,0.0000,0,0.0000,0.0000,140011.0000,0.4593,09-30-2022 14:14:27,09-30-2022 14:14:27,0.2888,BC10B78B40EB11ED8B1900301809E817,537.3578,1493.9414,7.9994
2022-09-30_AM-Sample_Raw-Lake_Test1,132.2801,137.0520,0.7104,200.2383,200.0904,199.9369,1049.0315,1029.0570,1144.4735,0.3404,0,5412,533,1612,7.7226,4.8879,1000.0000,7.7992,5.2903,1000.0000,0.4025,0.5920,0.6105,0.9237,1.6380,47.5332,0.9618,09-30-2022 14:14:27,12.9778,14.3724,13.2098,40.2026,1761.5940,2.7871,70.0000,5.0000,0.3211,0.7569,0.0000,0.3588,21.8105,7.8256,5412,92,79,0,0,173.7435,16.5094,1,59.2721,1.0007,0.9985,0.9992,1.2470,0.0000,0.0000,0.0000,29.0759,2412637,0.0000,0,0.0000,0.0000,247932.0000,0.5412,09-30-2022 14:14:27,09-30-2022 14:14:27,0.0970,BC10BA9640EB11ED8B1900301809E817,1144.4735,1554.4993,11.4034
2022-09-30_AM-Sample_Raw-Lake_Test1,468.0287,468.0287,0.0547,200.7541,200.7635,200.7975,2040.8868,1298.1134,7616.8002,0.3404,0,5413,604,1506,7.6426,4.7374,1000.0000,7.7326,4.9255,1000.0000,0.1881,0.0000,0.1313,0.1036,7.6142,205.3784,0.8720,09-30-2022 14:14:27,24.4113,64.6949,24.4113,32.7611,1762.0630,21.8748,-70.0000,25.0000,0.0800,0.9259,0.0000,0.0457,107.5325,4.9158,5413,314,164,0,0,188.1477,99.5670,1,224.8966,1.0000,1.0002,1.0002,1.0950,0.0000,0.0000,0.0000,30.1731,2412638,0.0000,0,0.0000,0.0000,858330.0000,0.7973,09-30-2022 14:14:27,09-30-2022 14:14:27,0.6227,BC10BDA240EB11ED8B1900301809E817,7616.8002,141778.0451,7.9994
2022-09-30_AM-Sample_Raw-Lake_Test1,342.3503,342.3503,0.1124,201.1025,201.1310,201.1434,1318.8596,3555.8403,4765.0760,0.3404,0,5414,869,1447,7.6930,4.8104,1000.0000,7.7863,5.0811,1000.0000,0.2707,0.0000,0.1320,0.1195,7.5781,170.2843,0.5646,09-30-2022 14:14:27,20.8781,53.4901,20.8781,60.0826,1762.4380,21.7615,45.0000,-45.0000,0.1364,0.8800,0.0000,0.0460,92.6464,4.2574,5414,218,215,0,0,185.7964,81.5258,1,193.8075,0.9999,1.0002,1.0001,1.1381,0.0000,0.0000,0.0000,33.6226,2412639,0.0000,0,0.0000,0.0000,632451.0000,0.5659,09-30-2022 14:14:27,09-30-2022 14:14:27,0.6097,BC10C0AA40EB11ED8B1900301809E817,4765.0760,80134.2747,10.0418
2022-09-30_AM-Sample_Raw-Lake_Test1,83.4356,91.6317,0.9289,194.3116,194.2084,194.1284,941.1071,676.0710,573.3121,0.3404,0,5415,339,589,7.5856,4.6762,1000.0000,7.6786,4.8230,1000.0000,0.1468,0.7746,0.8317,0.9592,1.2024,38.5481,0.9952,09-30-2022 14:14:27,10.3070,11.5831,10.8013,50.7009,1762.7350,1.0000,5.0000,50.0000,0.0000,1.1377,0.0000,1.0000,10.6214,10.6214,5415,78,79,0,0,172.6947,12.0842,1,42.4857,1.0005,0.9991,0.9996,1.1021,0.0000,0.0000,0.0000,27.2845,2412640,0.0000,0,0.0000,0.0000,164060.0000,0.7221,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1102,BC10C39F40EB11ED8B1900301809E817,573.3121,813.7070,10.7226
2022-09-30_AM-Sample_Raw-Lake_Test1,87.6794,88.8943,0.4783,198.5504,198.5353,198.4254,351.3008,865.4259,617.6038,0.3404,0,5416,536,809,7.6564,4.7411,1000.0000,7.7354,4.8401,1000.0000,0.0989,0.1499,0.3143,0.4984,3.1821,51.3701,0.6934,09-30-2022 14:14:27,10.5658,15.6679,10.6388,89.2247,1763.3750,7.8697,-75.0000,25.0000,0.4453,0.6919,0.0000,0.1271,30.2577,3.8448,5416,102,77,0,0,137.6482,20.9346,2,68.2051,1.0001,0.9994,0.9994,1.3277,0.0000,0.0000,0.0000,50.4763,2412641,0.0000,0,0.0000,0.0000,136547.0000,0.2362,09-30-2022 14:14:27,09-30-2022 14:14:27,0.3256,BC10C74B40EB11ED8B1900301809E817,617.6038,2013.8508,9.7014
2022-09-30_AM-Sample_Raw-Lake_Test1,115.5502,120.0818,0.6266,196.6134,196.2427,195.9202,1264.2638,778.5604,934.3725,0.3404,0,5417,509,674,7.6564,4.7411,1000.0000,7.7354,4.8401,1000.0000,0.0989,0.5960,0.7683,0.8819,1.3016,44.8346,1.0000,09-30-2022 14:14:27,12.1294,13.5876,12.3650,57.6718,1763.3750,1.3467,10.0000,80.0000,0.0000,1.1075,0.0000,0.7426,14.2919,10.6128,5417,75,90,0,0,180.7273,15.8286,1,49.8093,1.0019,0.9965,0.9984,1.1110,0.0000,0.0000,0.0000,32.6562,2412641,0.0000,0,0.0000,0.0000,228620.0000,0.8371,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1073,BC10CB0340EB11ED8B1900301809E817,934.3725,1313.5000,9.0206
2022-09-30_AM-Sample_Raw-Lake_Test1,342.9980,369.3733,0.0829,191.7229,191.7211,191.7545,1597.6817,1525.2696,4778.6058,0.3404,0,5418,351,198,7.6459,4.7440,1000.0000,7.7222,4.8698,1000.0000,0.1258,0.0000,0.1540,0.1373,6.4924,166.7273,0.5477,09-30-2022 14:14:27,20.8978,52.3649,21.6864,49.4899,1763.6100,18.3418,-30.0000,60.0000,0.1280,0.8865,0.0000,0.0545,88.1241,4.8046,5418,170,242,0,0,164.4446,78.1218,2,185.8574,1.0000,1.0002,1.0002,1.1147,0.0000,0.0000,0.0000,22.0854,2412642,0.0000,0,0.0000,0.0000,560756.0000,0.3743,09-30-2022 14:14:27,09-30-2022 14:14:27,0.6009,BC10CE7C40EB11ED8B1900301809E817,4778.6058,75182.8229,12.7650
2022-09-30_AM-Sample_Raw-Lake_Test1,195.7398,199.3325,0.7492,204.7860,204.9287,205.1289,1354.6201,2071.3769,2060.0732,0.3404,0,5419,691,1092,7.7257,4.8143,1000.0000,7.7961,4.9357,1000.0000,0.1214,0.5446,0.4596,0.8818,2.1757,60.6167,0.8835,09-30-2022 14:14:27,15.7868,18.5896,15.9310,62.1268,1763.7350,4.6185,-90.0000,0.0000,0.6150,0.6192,0.0000,0.2165,33.2592,7.2013,5419,105,91,0,0,124.5229,20.5942,1,80.9209,0.9993,1.0017,1.0010,1.3350,0.0000,0.0000,0.0000,65.2980,2412643,0.0000,0,0.0000,0.0000,253155.0000,0.5153,09-30-2022 14:14:27,09-30-2022 14:14:27,0.1508,BC10D17740EB11ED8B1900301809E817,2060.0732,3363.6462,15.8286
2022-09-30_AM-Sample_Raw-Lake_Test1,83.5365,83.5365,0.7810,198.4522,198.1030,197.9222,303.1128,740.6827,574.3522,0.3404,0,5420,718,783,7.7382,4.8143,1000.0000,7.8028,4.9238,1000.0000,0.1095,0.3926,0.2832,0.7689,3.5316,43.9178,0.7518,09-30-2022 14:14:27,10.3132,13.2945,10.3132,79.2928,1764.2350,8.9836,60.0000,-35.0000,0.9878,0.5031,0.0000,0.1113,31.4633,3.5023,5420,87,78,0,0,139.2766,15.8286,2,69.9313,1.0018,0.9973,0.9991,1.5923,0.0000,0.0000,0.0000,39.9654,2412644,0.0000,0,0.0000,0.0000,132452.0000,0.1976,09-30-2022 14:14:27,09-30-2022 14:14:27,0.2243,BC10D48C40EB11ED8B1900301809E817,574.3522,1230.3133,11.0630
2022-09-30_AM-Sample_Raw-Lake_Test1,163.0232,184.1369,0.5378,194.0099,193.9082,193.7189,647.5301,3184.4416,1565.8053,0.3404,0,5421,666,300,7.5876,4.6917,1000.0000,7.6787,4.8364,1000.0000,0.1447,0.0000,0.1713,0.4885,5.8368,88.2181,0.4966,09-30-2022 14:14:27,14.4072,27.3549,15.3118,61.2697,1764.3910,16.2755,45.0000,-10.0000,0.8145,0.5511,0.0000,0.0614,60.2208,3.7001,5421,142,106,0,0,172.1998,33.1890,3,127.8418,1.0005,0.9985,0.9990,1.4492,0.0000,0.0000,0.0000,29.7538,2412645,0.0000,0,0.0000,0.0000,296528.0000,0.3373,09-30-2022 14:14:27,09-30-2022 14:14:27,0.4733,BC10D79B40EB11ED8B1900301809E817,1565.8053,10717.7858,16.8498
2022-09-30_AM-Sample_Raw-Lake_Test1,87.5782,87.5782,0.8503,202.0636,202.1988,202.3128,705.1876,573.9893,616.5349,0.3404,0,5422,771,1642,7.5580,4.6446,1000.0000,7.6466,4.7770,1000.0000,0.1324,0.7850,0.7123,0.9739,1.4039,37.5611,0.9697,09-30-2022 14:14:27,10.5597,11.2521,10.5597,33.1842,1764.5160,1.8781,0.0000,45.0000,0.2153,0.8229,0.0000,0.5324,14.6856,7.8192,5422,77,80,0,0,172.7397,12.0842,1,45.0095,0.9993,1.0012,1.0006,1.1983,0.0000,0.0000,0.0000,68.2064,2412646,0.0000,0,0.0000,0.0000,171185.0000,0.7274,09-30-2022 14:14:27,09-30-2022 14:14:27,0.0615,BC10DAA940EB11ED8B1900301809E817,616.5349,745.9344,10.0418
